,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
10,1975,Chainlink,LINK,chainlink,1922,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-01-27T23:57:00.000Z,24.100808758206515,1168194343.955769,109.0649,-0.08981504,-3.21436058,-3.85954105,9.71368356,34.16815428,104.48139345,15378725356.49984,0.4415,24100808758.21,,2025-01-27T23:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-01-27 18:59:04.655929
11,5805,Avalanche,AVAX,avalanche,854,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,411598728.1645208,449935028.1645208,False,,12,,,,2025-01-27T23:57:00.000Z,34.17785546984212,686925580.6130579,94.9897,0.05426027,-4.73673123,-4.97737142,-9.24134412,-20.24305176,27.31028402,14067561842.777828,0.4041,24462756270.71,,2025-01-27T23:57:00.000Z,,,,,,2025-01-27 18:59:04.655929
12,11419,Toncoin,TON,toncoin,669,2021-08-26T13:40:22.000Z,"['pos', 'ethereum-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025']",,2489369952.6316047,5120883975.395717,True,,13,,,,2025-01-27T23:57:00.000Z,5.0081428290691665,248975975.23369476,135.4131,0.03481127,1.41769678,-0.38889305,-13.64502555,-22.23689844,-0.18733056,12467120277.172222,0.3579,25646118359.87,,2025-01-27T23:57:00.000Z,,,,,,2025-01-27 18:59:04.655929
13,512,Stellar,XLM,stellar,667,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30519746007.854313,50001786894.45155,False,,14,,,,2025-01-27T23:57:00.000Z,0.40681685075092644,711274497.5071135,159.3347,0.42514869,-0.06409847,-8.91563557,14.38404741,-18.22268559,321.00865166,12415946956.633451,0.3567,20341577579.11,,2025-01-27T23:57:00.000Z,,,,,,2025-01-27 18:59:04.655929
14,4642,Hedera,HBAR,hedera,310,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,38267523240.49058,50000000000.0,False,,15,,,,2025-01-27T23:57:00.000Z,0.31414407603237027,733334035.1317949,32.8037,-0.17129019,-3.05157078,-7.99669852,6.80448575,116.85951633,533.10413666,12021515730.431168,0.3451,15707203801.62,,2025-01-27T23:57:00.000Z,,,,,,2025-01-27 18:59:04.655929
0,1,Bitcoin,BTC,bitcoin,11884,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19815946.0,19815946.0,False,,1,,,,2025-01-27T23:58:00.000Z,102143.26472829786,88704813189.72076,294.6433,0.3936839,-0.49973931,0.08886545,7.32259396,6.78415471,40.46998546,2024065418119.655,58.1034,2145008559294.26,,2025-01-27T23:58:00.000Z,,,,,,2025-01-27 19:00:08.370899
1,1027,Ethereum,ETH,ethereum,9900,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem']",,120510510.90226543,120510510.90226543,True,,2,,,,2025-01-27T23:59:00.000Z,3179.0869218388316,39412486481.5433,172.345,0.18883288,-1.75435222,-3.08755573,-6.45469305,-11.18748672,20.52170793,383113389153.50793,10.9978,383113389153.51,,2025-01-27T23:59:00.000Z,,,,,,2025-01-27 19:00:08.370899
2,52,XRP,XRP,xrp,1518,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america']",100000000000.0,57641211234.0,99986586496.0,False,,3,,,,2025-01-27T23:59:00.000Z,3.053507980518797,15974106216.36605,358.9467,0.47901504,0.90146694,-1.52132446,40.01968806,98.02490117,478.39689414,176007898509.78873,5.0509,305350798051.88,,2025-01-27T23:59:00.000Z,,,,,,2025-01-27 19:00:08.370899
3,825,Tether USDt,USDT,tether,114907,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem']",,139335051398.71902,141572991334.18033,True,,4,,,,2025-01-27T23:59:00.000Z,1.000021343546121,162852896419.43555,155.5633,0.00563636,0.03106916,0.10517047,0.17509297,-0.01380871,0.04026448,139338025302.81482,3.9986,141576013003.85,,2025-01-27T23:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-01-27 19:00:08.370899
4,5426,Solana,SOL,solana,834,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america']",,486689127.34338117,592890872.6959422,True,,5,,,,2025-01-27T23:59:00.000Z,235.08965672050124,10736630237.736685,156.9659,-0.13254119,-2.40522911,-2.97515907,20.54569255,-1.12216565,31.08421607,114415579876.7558,3.2844,139382511734.81,,2025-01-27T23:59:00.000Z,,,,,,2025-01-27 19:00:08.370899
5,1839,BNB,BNB,bnb,2344,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142480877.55,142480877.55,False,,6,,,,2025-01-27T23:59:00.000Z,679.7933362307637,2295184878.70006,50.084,0.10909342,1.95414556,-0.29615273,-5.7091448,3.89340992,12.24578057,96857551098.80142,2.7795,96857551098.8,,2025-01-27T23:59:00.000Z,,,,,,2025-01-27 19:00:08.370899
6,3408,USDC,USDC,usd-coin,25235,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,52306568471.50498,52306568471.50498,False,,7,,,,2025-01-27T23:59:00.000Z,1.0000665137772393,14155994277.86447,125.9449,-0.01968428,0.00854201,0.00719074,0.00066096,0.00329687,0.02803393,52310047578.94845,1.5016,52310047578.95,,2025-01-27T23:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-01-27 19:00:08.370899
7,74,Dogecoin,DOGE,dogecoin,1158,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,147802916383.7052,147802916383.7052,True,,8,,,,2025-01-27T23:59:00.000Z,0.33381805008276316,4453314117.442873,252.5144,0.56883722,-0.7457964,-5.8801749,3.05810702,-16.95882392,89.88178389,49339281343.75416,1.4159,49339281343.75,,2025-01-27T23:59:00.000Z,,,,,,2025-01-27 19:00:08.370899
8,2010,Cardano,ADA,cardano,1452,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35180226133.471306,44995094872.69515,False,,9,,,,2025-01-27T23:58:00.000Z,0.932923151476574,1387934040.3442614,148.9519,0.0586455,-2.30103523,-7.50879939,5.08056972,-9.73235673,162.31105425,32820447434.09658,0.9422,41981541816.45,,2025-01-27T23:58:00.000Z,,,,,,2025-01-27 19:00:08.370899
9,1958,TRON,TRX,tron,1113,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86131211336.47333,86131197661.57948,True,,10,,,,2025-01-27T23:59:00.000Z,0.24633616922973656,1098051146.9876988,140.1358,0.09195538,-0.00368438,3.38752749,-4.47863636,21.13768513,48.19233105,21217232651.7437,0.6091,21217229283.12,,2025-01-27T23:59:00.000Z,,,,,,2025-01-27 19:00:08.370899
10,1975,Chainlink,LINK,chainlink,1922,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-01-27T23:59:00.000Z,24.149030389550965,1167837938.994549,108.5713,0.06310978,-3.06165775,-3.67402024,9.94618288,34.45141043,104.86173702,15409495578.03592,0.4423,24149030389.55,,2025-01-27T23:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-01-27 19:00:08.370899
11,5805,Avalanche,AVAX,avalanche,854,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,411598728.1645208,449935028.1645208,False,,12,,,,2025-01-27T23:59:00.000Z,34.204049916271764,686036211.1312324,94.9828,0.16349995,-4.61070752,-4.89530922,-9.1719046,-20.15534069,27.39206181,14078343443.613241,0.404,24481504912.18,,2025-01-27T23:59:00.000Z,,,,,,2025-01-27 19:00:08.370899
12,11419,Toncoin,TON,toncoin,669,2021-08-26T13:40:22.000Z,"['pos', 'ethereum-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025']",,2489369952.6316047,5120883975.395717,True,,13,,,,2025-01-27T23:59:00.000Z,5.010165133834641,248870056.60147944,134.9851,0.10129244,1.47872982,-0.33608843,-13.61767971,-22.18022824,-0.12776649,12472154541.890457,0.358,25656474347.94,,2025-01-27T23:59:00.000Z,,,,,,2025-01-27 19:00:08.370899
13,512,Stellar,XLM,stellar,667,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30519746007.854313,50001786894.45155,False,,14,,,,2025-01-27T23:59:00.000Z,0.40700894757514783,711184897.4260328,158.9415,0.44683092,0.05654275,-8.85469023,14.44400622,-18.29494429,321.20396446,12421809702.917603,0.3565,20351182767.41,,2025-01-27T23:59:00.000Z,,,,,,2025-01-27 19:00:08.370899
14,4642,Hedera,HBAR,hedera,310,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,38267523240.49058,50000000000.0,False,,15,,,,2025-01-27T23:58:00.000Z,0.3143250791479698,733474192.416877,32.7488,-0.27007472,-2.83621276,-7.84686941,6.91725241,116.9886425,533.43808743,12028442271.363976,0.3453,15716253957.4,,2025-01-27T23:58:00.000Z,,,,,,2025-01-27 19:00:08.370899
0,1,Bitcoin,BTC,bitcoin,11884,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19815946.0,19815946.0,False,,1,,,,2025-01-27T23:59:00.000Z,102092.1708025458,89006608427.87718,294.8234,0.39993514,-0.57490444,-0.03767366,7.30379233,6.70625991,40.41466061,2023052943646.0244,58.0557,2143935586853.46,,2025-01-27T23:59:00.000Z,,,,,,2025-01-27 19:01:09.134561
1,1027,Ethereum,ETH,ethereum,9900,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem']",,120510510.90226543,120510510.90226543,True,,2,,,,2025-01-28T00:00:00.000Z,3181.6843793988896,39416457413.64761,172.2783,0.34446547,-1.59914556,-2.99768994,-6.37721953,-11.16267324,20.61155986,383426410091.1175,11.0068,383426410091.12,,2025-01-28T00:00:00.000Z,,,,,,2025-01-27 19:01:09.134561
2,52,XRP,XRP,xrp,1518,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america']",100000000000.0,57641211234.0,99986586496.0,False,,3,,,,2025-01-27T23:59:00.000Z,3.053507980518797,15974106216.36605,358.9467,0.47901504,0.90146694,-1.52132446,40.01968806,98.02490117,478.39689414,176007898509.78873,5.0509,305350798051.88,,2025-01-27T23:59:00.000Z,,,,,,2025-01-27 19:01:09.134561
3,825,Tether USDt,USDT,tether,114907,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem']",,139335051398.71902,141572991334.18033,True,,4,,,,2025-01-27T23:59:00.000Z,1.000021343546121,162852896419.43555,155.5633,0.00563636,0.03106916,0.10517047,0.17509297,-0.01380871,0.04026448,139338025302.81482,3.9986,141576013003.85,,2025-01-27T23:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-01-27 19:01:09.134561
